source1_entity_id	candidate_entity_ids
S1-305440895	S2-380743763,S2-331461725,S2-933515673,S3-391272133,S3-920150495,S2-628294685,S3-910655126,S3-803176614,S2-90324650,S2-275401270,S3-601724242,S2-528205184,S2-674028684,S2-900048364,S3-43503038
S1-145606139	S2-353872072,S3-532517329,S2-598177562,S2-390167188,S3-393421706,S2-625317694,S3-806363473,S3-470786539,S3-124977471,S3-128768351,S3-398979445,S3-259302883,S2-848582954,S2-983318792,S3-658660422
S1-368348061	S2-85642806,S3-26667775,S3-457645040,S3-289566539,S3-439688939,S3-180367003,S3-379786316,S3-876335138,S3-555845326,S2-253412037,S2-187498810,S3-91364038,S3-656744829,S3-137607631,S2-359710026
S1-46716098	S2-438085957,S3-732207078,S2-973292523,S2-389207858,S2-447882786,S3-692514298,S3-50096781,S3-637862503,S3-964336995,S2-781397767,S3-276957861,S2-27148087,S3-86359310,S3-292446058,S3-300224532
S1-557464657	S2-51477351,S2-674565629,S2-561226892,S2-986714176,S3-382788563,S3-328051645,S3-973365771,S2-426153797,S2-959585173,S2-558901774,S3-439146941,S2-8648579,S3-707705401,S2-863755882,S2-932626440
S1-8092452	S3-183988476,S3-551271002,S3-809020085,S2-888873504,S3-980949237,S2-70698601,S2-145204119,S3-2213525,S2-620446219,S3-571127730,S3-859229358,S2-883955706,S2-876721131,S3-248221067,S3-27816546
S1-216511119	S3-523114383,S3-170291721,S3-523695838,S2-560059953,S3-137115726,S2-369512941,S2-146369582,S2-950381919,S2-293670539,S2-634559197,S2-291923318,S3-102847807,S3-300764673,S2-709626608,S3-258818946
S1-499302167	S2-810915319,S2-834353592,S2-353212181,S2-723221488,S3-469547314,S2-368478519,S3-62971906,S3-185319272,S3-830682935,S2-352654049,S2-965399023,S2-794766633,S3-357973397,S3-779717587,S3-615027902
S1-56985694	S3-255874202,S2-241318949,S2-251222308,S2-461439471,S3-485472794,S2-159570331,S2-949646028,S3-404484908,S3-104260598,S3-358821275,S2-378820746,S2-720983730,S2-786753976,S3-432790523,S3-650745475
S1-417526535	S3-156413929,S2-264776657,S3-480943811,S2-248782105,S3-192817070,S2-39617527,S2-638282892,S3-90006188,S3-870611545,S2-269084113,S2-9416718,S2-82369450,S2-579566857,S2-512947690,S3-201614402
S1-382435344	S3-128177244,S3-570726077,S3-618126362,S2-956811797,S3-514041989,S3-611626315,S3-292257863,S2-586812390,S3-788624238,S2-546407954,S3-702675443,S2-918349502,S2-381512450,S3-269845253,S2-369125410
S1-927651996	S2-314926539,S2-675348100,S2-822482083,S2-34671123,S3-891618576,S2-895797947,S2-182677596,S3-694649203,S3-173449142,S2-651190084,S2-399052000,S3-54397615,S2-549110351,S2-315918323,S2-449617627
S1-613598143	S2-96508179,S3-351179638,S3-804250913,S3-416418318,S2-919385476,S2-248578795,S2-298761341,S2-800098684,S2-1240778,S3-283197385,S2-222899205,S3-470786539,S2-426439815,S3-725162469,S2-598177562
S1-6232617	S2-63261077,S3-869744140,S2-279664505,S2-294062437,S2-762585007,S2-617626301,S2-523031614,S3-518239197,S2-139831055,S2-568385282,S2-785890760,S3-316671533,S3-657680686,S3-114834903,S3-989668138
S1-491925427	S2-949133216,S3-459404957,S2-557882604,S2-209709244,S2-402816908,S2-665981472,S3-753489692,S3-810371208,S3-435505433,S2-1240778,S2-996569294,S2-803740918,S3-764565144,S3-121440697,S3-326819653
S1-378164861	S2-85642806,S3-26667775,S3-764565144,S3-457645040,S3-289566539,S3-439688939,S3-180367003,S3-837215006,S3-379786316,S3-91364038,S3-876335138,S2-253412037,S2-985114164,S3-6959062,S2-187498810
S1-622231151	S2-23798630,S2-285859028,S2-803596169,S2-791429680,S2-561880203,S2-139857118,S3-798626201,S3-565488625,S3-380319648,S3-872104425,S2-527059989,S2-28134581,S2-300552236,S2-272004093,S2-640723488
S1-639096068	S3-619115665,S2-681634213,S3-911305495,S2-361825805,S3-966663160,S2-370453785,S3-671887696,S3-301207029,S3-690488965,S2-548542163,S2-901393558,S2-629086028,S3-150430424,S2-135305339,S2-207111255
S1-269039848	S2-74154365,S2-526876910,S2-339853392,S2-625317694,S2-849819552,S2-143852128,S2-867614780,S3-336415633,S2-496777850,S2-839523258,S3-256301825,S2-317647861,S3-224828597,S2-403364722,S3-570397691
S1-408835967	S3-867745530,S2-669804692,S3-200900814,S3-230787418,S2-166376419,S2-216233158,S2-160811222,S3-805347792,S2-719478517,S2-713235203,S2-165457766,S2-327032624,S2-164651728,S2-746958256,S2-822625199
S1-111673633	S3-60787735,S2-693296247,S3-589621314,S3-715835358,S3-819835467,S3-891901989,S2-816989315,S3-663652167,S3-433729747,S3-524217047,S3-279044583,S2-675230269,S3-631878332,S2-3914789,S2-651292790
S1-460845609	S2-638282892,S2-264940990,S3-440653471,S2-569049408,S2-368331961,S3-372266246,S2-191186951,S2-232788938,S3-190373457,S3-72737014,S2-683730928,S2-583111097,S3-676608088,S2-120391369,S3-230169946
S1-17506850	S2-369242155,S2-576312763,S3-497508886,S3-200652778,S3-10903789,S3-908731517,S2-222540081,S3-197612690,S3-852268780,S2-169597264,S3-959579470,S2-803802032,S2-489103612,S3-710165017,S2-130619898
S1-68201540	S3-255874202,S2-241318949,S2-251222308,S2-461439471,S2-159570331,S3-485472794,S2-949646028,S3-404484908,S3-104260598,S3-358821275,S2-378820746,S3-650745475,S2-786753976,S2-720983730,S3-432790523
S1-831843558	S3-75689772,S2-775168980,S3-929246324,S2-510293809,S2-937454805,S3-332379986,S2-166606349,S3-478729605,S3-678077234,S2-815783446,S2-328308841,S2-213470723,S3-546804221,S2-724723594,S2-286201851
S1-63266922	S3-663328449,S2-413464764,S3-39588184,S2-142962200,S2-144757916,S3-13328811,S2-195768351,S2-264843504,S2-720782740,S2-519091084,S3-42140506,S2-959518463,S3-976989011,S2-843071321,S2-258676677
S1-304785953	S2-589492301,S3-57914560,S2-448548244,S2-685027145,S2-481240106,S2-916020939,S3-612909364,S3-923060951,S3-891569942,S2-437309128,S3-677829309,S2-631521974,S3-610012811,S2-478122065,S2-659685525
S1-740254254	S3-538882911,S2-573094730,S2-310613953,S3-526813396,S2-743951385,S2-287872643,S2-894313135,S2-441341822,S2-699391872,S2-613033114,S3-411821897,S3-234114420,S2-145204119,S2-225100350,S2-17860697
S1-836203525	S2-704449115,S2-933864043,S3-16906411,S2-57790674,S3-155827261,S3-862063751,S3-363963987,S2-628783277,S3-269576364,S3-652795729,S2-255666022,S2-790339230,S2-99879738,S2-508328321,S2-896696403
S1-465739288	S2-569534268,S3-617586423,S2-687568056,S3-74174491,S3-546615245,S3-282015823,S2-866481396,S3-441412200,S3-310758212,S3-519430671,S3-735499891,S2-228567244,S2-27297350,S2-177779132,S3-656496455
S1-111065528	S2-216945512,S2-298598465,S3-614161266,S3-740824073,S3-750926613,S2-628378031,S2-550680273,S2-725343258,S3-966011573,S2-72311199,S2-957597561,S2-72802433,S3-474797503,S2-743493687,S3-184587904
S1-545601093	S2-760535604,S2-54045892,S3-437617024,S3-726462564,S3-406009851,S2-540216733,S2-820348347,S2-738996676,S2-967974285,S3-240414259,S2-683120884,S2-405089580,S3-589102184,S3-107035999,S3-109335189
S1-988516196	S2-450266205,S2-6467307,S2-173774743,S3-749077451,S2-261144736,S2-832052225,S3-546804221,S2-8299927,S3-88542583,S3-768474733,S3-772495807,S3-343945979,S2-350985725,S3-436839067,S3-307494855
S1-612217752	S2-149356677,S2-359684479,S3-260341711,S2-697586803,S2-93977217,S3-454183630,S2-331311420,S2-220948169,S2-511731036,S3-593749288,S2-488915476,S3-313874031,S2-705827573,S2-370818838,S3-762928204
S1-846542666	S2-452973108,S3-351179638,S2-438397589,S3-946323575,S2-986714176,S3-804250913,S3-65134087,S2-253412037,S2-39617527,S2-248578795,S2-834738396,S2-22257325,S3-796856187,S2-696538156,S2-335038001
S1-419483044	S3-388933339,S3-928896137,S3-85606801,S2-966906886,S2-271555689,S2-564502430,S3-768137581,S3-553176058,S3-585617171,S3-634035761,S3-332753509,S3-750318205,S3-243684524,S3-626503847,S3-892829055
S1-787617931	S2-937509955,S3-19100181,S2-39872851,S3-372230683,S2-661030345,S2-252010908,S2-683312986,S2-146516261,S2-645865683,S2-626832027,S2-450093756,S3-957396127,S3-536959514,S2-916871057,S2-549794568
S1-535605149	S3-137488563,S3-781733238,S3-539654779,S2-294753168,S3-236405718,S3-710516125,S3-817376649,S2-527521763,S2-861810764,S3-579386034,S3-337369967,S3-992127919,S2-569860965,S3-755653137,S3-302901311
S1-848219519	S2-474346550,S3-511917869,S2-497025062,S2-447095477,S2-472675182,S2-234929684,S2-112726369,S2-80911610,S2-745995930,S3-942986352,S3-979235298,S2-315281031,S3-460561057,S2-831064278,S2-239425365
S1-899782554	S2-745144089,S2-740081940,S3-38487246,S2-512947690,S2-903769892,S2-37191173,S2-209019917,S3-740978536,S2-616876975,S3-323228179,S3-160217003,S2-189226576,S3-688512382,S3-637542737,S2-28111444
S1-498738124	S3-329359902,S2-662221399,S2-294062437,S3-742865853,S3-702403754,S2-763656124,S2-564433190,S2-218203548,S3-582628933,S3-395749895,S2-585698283,S2-145204119,S2-646593051,S3-3788020,S2-754789254
S1-748364403	S2-469595862,S3-893899863,S2-926151059,S2-527827123,S2-298712121,S2-406091061,S3-249416830,S2-77285093,S2-537854766,S3-718581280,S3-292002916,S2-53012167,S2-872566864,S2-533183444,S2-694627142
S1-622557613	S2-319771268,S3-210746528,S3-273063032,S3-306820606,S3-12915038,S3-752031433,S3-219641637,S2-297152417,S3-869462086,S3-150237306,S2-740058982,S3-556665703,S3-674486272,S2-319744931,S2-166376419
S1-155027115	S2-298914373,S2-729028339,S2-766550527,S2-436840512,S3-134087016,S2-434711089,S3-55088333,S2-584056960,S3-92977541,S3-739932065,S3-467498044,S3-196092403,S3-750038513,S2-414238106,S3-975576582
S1-417074218	S3-862063751,S3-648102632,S2-841193719,S3-946774031,S2-713109591,S2-512950951,S2-424537185,S3-216014667,S3-511647418,S3-390950751,S3-471731074,S3-599692757,S3-828488045,S2-281309190,S3-110630740
S1-63975497	S2-391112651,S2-813957984,S2-690151442,S2-192178144,S3-670677682,S2-195373941,S2-895944720,S2-870071391,S3-223378799,S3-727177202,S3-867082952,S3-42140506,S3-221726996,S2-392482719,S2-103317508
S1-122492157	S3-372230683,S2-661030345,S2-450093756,S2-683312986,S3-115397796,S2-549794568,S3-536959514,S2-916871057,S2-526057016,S2-356220463,S3-912374499,S3-483474606,S2-512947690,S2-645865683,S2-388362035
S1-483281264	S2-960861760,S2-772269040,S2-378055021,S2-935611265,S3-876123934,S2-863755882,S3-310758212,S2-146095676,S3-692222071,S3-761526892,S3-626757713,S2-300905402,S2-849074551,S3-804250913,S2-558505389
S1-140525226	S3-193781924,S2-613971680,S3-5597383,S3-384490400,S2-439888025,S2-477346021,S2-41986027,S3-493888777,S2-672321572,S2-833201275,S3-302949697,S2-416300306,S2-511376005,S3-483038653,S3-343652523
S1-616755144	S2-667274253,S2-397600396,S2-701906667,S2-452973108,S3-305178768,S2-879330978,S2-850741800,S2-806523322,S3-889268461,S2-953098128,S3-556850147,S2-885486981,S2-466147229,S3-913208518,S3-388933339
S1-527727380	S2-187499079,S3-918357967,S2-478830670,S2-99136836,S2-899616853,S2-846975420,S2-828544692,S2-748545907,S2-549110351,S2-321133590,S3-53804925,S3-923016761,S3-518510062,S3-535029395,S3-965000606
S1-387694500	S2-389034100,S3-36298460,S2-3332574,S2-969898742,S2-614982030,S2-371437571,S2-331797662,S3-378614980,S2-787337411,S2-600115417,S2-353977780,S2-849136094,S2-58406671,S2-178971361,S2-801647861
S1-664267481	S2-863824251,S2-383822500,S3-105959407,S3-335149187,S3-699528998,S3-118787430,S3-143237566,S2-911982345,S2-231888175,S2-620589797,S2-22257325,S3-578658613,S3-40786204,S2-86546864,S2-78769581
S1-798970125	S3-36944044,S2-823100174,S3-942781577,S3-363222255,S3-876123934,S2-955718772,S3-769355850,S3-439146941,S2-534898658,S3-709524822,S2-561226892,S2-22257325,S2-829280506,S3-857255905,S3-139004644
S1-840279529	S2-735844220,S3-490078702,S3-352624027,S2-825354133,S3-322659405,S2-727314761,S2-172207378,S2-566728597,S2-471521279,S2-504223867,S2-411562965,S2-841917974,S2-518525663,S2-38041426,S3-657222970
S1-624514617	S2-210601194,S3-672546444,S2-374773640,S2-162336156,S2-939131514,S3-322903410,S3-309754919,S2-335038001,S2-643308876,S2-679333576,S2-534416622,S2-751588111,S2-985375674,S2-919385476,S2-630688873
S1-557783855	S2-109905092,S3-27933425,S3-945500336,S2-640420911,S2-70247599,S3-492160910,S3-8782083,S2-757169960,S3-408212372,S2-580390359,S2-369458829,S3-218976909,S3-28847280,S2-971339247,S3-987704104
S1-187558029	S3-19100181,S2-581436607,S2-42670115,S3-740241379,S2-934922347,S2-240326327,S3-593885516,S2-88437832,S2-393523489,S2-136113375,S2-868087865,S3-352971958,S3-539609567,S2-539531490,S3-331595551
S1-737635669	S2-813595060,S3-947888421,S3-912374499,S2-555724821,S2-526345166,S3-743474812,S3-688172276,S2-65301879,S2-494710355,S2-890463640,S2-125297289,S3-845211629,S3-205122250,S2-770769195,S2-578129330
S1-499566732	S2-964680461,S3-605352916,S2-216470228,S3-518679355,S3-281848793,S3-354910039,S3-783799622,S3-621523076,S3-260366126,S2-79488526,S3-562460845,S2-122744511,S2-892880098,S3-781733238,S2-983514167
S1-669754446	S2-600115417,S2-58406671,S2-969898742,S2-78682340,S2-849136094,S2-3332574,S3-636358389,S2-659715947,S2-787337411,S3-93612826,S2-812894315,S2-345516678,S2-71510174,S2-604653513,S2-114171211
S1-356319224	S2-613033114,S3-723652684,S3-839101418,S3-379786316,S2-99858135,S3-255985946,S2-407432333,S3-263464561,S2-875242013,S2-364169649,S2-79818405,S2-256236598,S2-804822084,S2-362776689,S3-346126677
S1-176550551	S2-667391262,S2-555846632,S2-747334800,S3-849906439,S2-234380287,S2-534832831,S2-669879950,S3-774921322,S3-977375417,S3-211715143,S2-356220463,S3-590313890,S3-665712186,S3-585617171,S3-790626431
S1-551688195	S2-49714549,S2-84094385,S2-794412447,S2-385922466,S2-436621421,S2-64301738,S2-484254734,S2-905684636,S2-815424973,S2-674315309,S3-854866925,S3-688791691,S3-435412028,S2-513250663,S2-709626608
S1-698189395	S2-669804692,S2-434744134,S2-539943184,S2-207973321,S2-580965134,S2-438969319,S2-958833026,S3-302591797,S2-742941063,S2-544897503,S2-13574353,S3-276376723,S3-337398862,S3-805347792,S2-740058982
S1-116737194	S2-648420391,S2-603052709,S3-433100967,S2-762128837,S2-623705967,S2-956957661,S2-355616973,S2-711763507,S2-578620577,S3-397757727,S2-485599345,S2-228779604,S2-944853638,S3-250393894,S2-37044016
S1-136894582	S2-856654739,S3-332753509,S2-657612909,S2-199883120,S3-917595816,S2-801612886,S2-483453128,S2-459061465,S3-848379808,S2-522109781,S3-501805617,S2-401408311,S2-16075678,S2-548705010,S3-191488033
S1-342754370	S2-58406671,S2-555593257,S2-78682340,S2-849136094,S2-600115417,S2-3332574,S2-812894315,S3-93612826,S3-636358389,S2-659715947,S2-604653513,S2-787337411,S2-933093889,S3-292290735,S3-860321482
S1-567349457	S3-372230683,S2-661030345,S2-683312986,S2-450093756,S2-62736893,S3-536959514,S2-526057016,S2-549794568,S2-916871057,S2-356220463,S2-645865683,S3-912374499,S2-512947690,S3-913950232,S3-483474606
S1-468339122	S3-277847368,S2-113964806,S3-813550004,S2-305427278,S3-827595869,S2-252275061,S2-281557469,S3-459117609,S3-567135485,S2-926927744,S2-784849034,S2-531426283,S3-629503018,S2-960276783,S2-686251531
S1-615455408	S2-988430985,S2-189729084,S3-394723032,S2-106812665,S2-822377517,S3-753663048,S3-75691049,S3-954822734,S2-766743346,S2-129637001,S2-641048180,S2-500943015,S2-657247851,S3-477306145,S2-54307441
S1-971115873	S3-75689772,S2-932626440,S3-929246324,S2-775168980,S3-332379986,S2-558654912,S2-166606349,S2-727779637,S3-546804221,S2-328308841,S3-129800260,S2-878375690,S2-286201851,S3-957057154,S3-204230706
S1-260530670	S3-724436961,S3-727034007,S2-603052709,S3-353236618,S2-762128837,S2-648420391,S2-485599345,S2-640284162,S2-635730595,S2-763379556,S2-355616973,S2-324596369,S3-910231447,S3-816253451,S2-667620668
S1-848777360	S3-114079312,S2-290655819,S3-939120581,S2-971491700,S3-596591078,S3-150068856,S2-111237832,S2-75989170,S2-900048364,S3-32634960,S3-900496296,S2-13574353,S2-625988543,S2-184993338,S3-651762109
S1-705961596	S3-620359665,S2-722880181,S2-232100103,S2-126113089,S2-337572515,S2-895798537,S2-103603271,S2-118711492,S2-404377649,S3-74072390,S2-463968821,S2-118228907,S3-576518467,S2-296830281,S3-92977541
S1-685073108	S2-222042072,S3-891569942,S2-348173686,S2-529125623,S3-197427002,S2-281482759,S3-994986488,S2-300777619,S2-447441433,S3-50096781,S3-557824376,S2-294114423,S3-762750250,S3-886388579,S2-284439219
S1-974991176	S2-278021863,S3-98777725,S2-631521974,S3-266646480,S2-478122065,S2-15235408,S2-943763474,S3-655470096,S2-659685525,S3-11638243,S3-606150783,S2-953579753,S3-713176876,S3-710459140,S2-406091061
S1-297525707	S2-182677596,S2-549110351,S2-126222886,S2-321133590,S3-52596915,S2-793153206,S2-529342473,S3-620101103,S2-640747746,S2-315918323,S2-124970234,S3-444730740,S3-649034504,S2-495912184,S3-985485366
S1-764937251	S2-229217508,S2-672736825,S3-923060951,S3-571088952,S2-364022164,S3-204348270,S3-123779645,S3-571837992,S2-560140043,S3-82016851,S3-701941347,S3-682695127,S2-764430935,S3-375471546,S2-876512549
S1-915022305	S2-810670202,S2-265959271,S2-26126776,S3-89086395,S2-479081815,S2-962522174,S2-553620620,S3-840860078,S2-248782105,S2-878352124,S2-705088632,S3-392346451,S3-787135787,S3-711710745,S3-36944044
S1-16609748	S2-284779400,S2-961859453,S2-373515798,S3-595884978,S2-251270580,S3-559038671,S2-294901033,S3-49672113,S3-932359658,S2-659531921,S2-716107739,S3-92168516,S2-637536373,S2-582932642,S2-76382003
S1-281051556	S2-991532073,S2-935611265,S2-161956716,S2-899773860,S2-411345119,S2-472544795,S2-178777487,S2-995499973,S2-930351241,S2-263273654,S2-171673064,S2-790721694,S2-527059989,S2-105423216,S3-59417222
S1-231271132	S2-625641753,S3-112942354,S3-718021112,S2-614982030,S2-787337411,S2-268932954,S3-158707695,S3-150714163,S2-70709851,S2-2307515,S2-298322141,S2-200429808,S2-557541533,S3-783135164,S2-849898372
S1-536948776	S2-613971680,S3-906285097,S2-996679134,S2-162765979,S2-279664505,S3-422952718,S3-377135919,S2-874254040,S2-382377359,S2-73037424,S2-75150479,S2-457978289,S3-448277175,S3-968305122,S2-284019526
S1-241686597	S2-287588845,S2-296670248,S2-144609625,S2-591398537,S2-540745651,S2-620463310,S3-623966836,S3-897908156,S2-858423651,S3-418483324,S2-268638596,S3-695056370,S3-804617538,S3-952544550,S2-439161022
S1-684505968	S3-422022489,S2-166376419,S2-567504953,S2-155585305,S3-536416262,S3-287103517,S2-685731157,S3-554168475,S3-51584264,S3-995921025,S2-746958256,S3-169505996,S2-664751713,S2-236800702,S3-219641637
S1-835425265	S2-453482489,S3-722381828,S3-342574574,S2-422774904,S2-307599169,S3-516241464,S3-944716559,S3-668807633,S3-826237923,S3-384330587,S2-682964593,S3-975653647,S2-957597561,S2-752081733,S3-144155427
S1-580966525	S2-554610011,S3-507890796,S3-548914378,S3-686483278,S2-874162453,S2-44909703,S2-653150968,S3-903586887,S2-102003828,S3-733581430,S3-830582082,S3-407128318,S3-258774916,S3-33842912,S2-822977276
S1-945468839	S3-775058013,S2-740058982,S2-707195845,S3-687948594,S3-897559828,S2-297152417,S2-539943184,S3-219641637,S2-703470633,S2-541414076,S2-30842411,S2-692022593,S3-416414284,S2-428257847,S2-166376419
S1-386654734	S2-290655819,S3-516727609,S3-393108260,S3-453975312,S2-970843942,S3-588120445,S2-955730734,S2-260686291,S2-752654978,S2-840004711,S2-921467017,S2-625988543,S2-598068208,S2-615909795,S2-75989170
S1-579617619	S3-226781781,S3-254490394,S2-519903945,S2-864913262,S3-918416863,S2-78644395,S2-454519384,S2-846535978,S3-114350819,S3-75314223,S3-571312550,S3-160217003,S3-290581954,S3-250930431,S3-158827078
S1-896836973	S2-572650198,S2-540216733,S3-146537302,S2-944065437,S3-941320104,S2-453455590,S2-644844275,S3-108842972,S2-597243519,S3-669068505,S3-856086301,S3-988710395,S3-373318037,S3-244485028,S3-693060685
S1-881770296	S3-602996797,S2-92868774,S2-304562241,S2-866650875,S3-688172276,S3-270062152,S2-69869857,S2-145521404,S2-743951385,S2-574914445,S2-457500956,S3-958000113,S3-781754949,S2-27986137,S3-604393808
S1-504059078	S2-359710026,S2-328900052,S2-810670202,S2-561796765,S2-344591721,S2-962270896,S3-316034491,S2-265959271,S2-26126776,S3-89086395,S2-660017999,S3-966369596,S2-479081815,S2-248782105,S2-553620620
S1-828917180	S3-353236618,S2-229605009,S2-372871261,S3-918806324,S3-885680116,S3-452899779,S3-421869378,S3-410094210,S3-228659936,S2-163963287,S2-593260765,S3-432825192,S2-590829133,S3-480828286,S2-129637001
